index,published,topic,term,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added,feed,country,ipcc,continent
664b28ac6c4f00bc7b1c2746828bf349,2026-05-06T22:01:00Z,Snow&Ice,gelo goldau ägeri,www.repubblica.it,it,0.3,"Wettervorhersage, letzter Regen, dann kehrt die Sonne zurück. Doch am Sonntag kommt es erneut zu Unruhen. Wochenende zwischen dem guten Wetter am Samstag und der Instabilität am Muttertag. Die erste Maihälfte wird voraussichtlich mit deutlich überdurchschnittlichen Niederschlägen enden","Previsioni meteo, ultime piogge poi torna il sole. Ma domenica arriva un’altra perturbazione",Weekend tra il bel tempo di sabato e l’instabilità della Festa della Mamma. La prima metà di maggio è destinata a chiudersi con precipitazioni ben al di sopra della media,"Weather forecast, last rains then the sun returns. But on Sunday another disturbance arrives. Weekend between the good weather on Saturday and the instability of Mother's Day. The first half of May is destined to end with rainfall well above average","Tempestas praenuntiet, novissimi imbres tunc sol recurrit. Sed die dominico alia advenit commotio. Volutpat inter bonam tempestatem die Sabbati et instabilitas Dies Matris. Prima medietas Maii destinata est ad finem cum pluviis bene supra mediocris",https://www.repubblica.it/cronaca/2026/05/07/news/previsioni_meteo_ultime_piogge_poi_torna_il_sole_ma_da_domenica_arriva_altro_maltempo-425328602/,https://www.repstatic.it/content/nazionale/img/2026/05/06/233309067-02df0b41-9f79-4a67-9d46-36f80422f976.jpg,,"Dopo aver vissuto i primi tre giorni di maggio in un'illusoria atmosfera simil-estiva, l'Italia ha dovuto fare i conti con 48 ore di maltempo estremo. Ora, fortunatamente, il tempo inizia a migliorar… [+3345 chars]",,2026-05-10 21:10:29+00:00,wmo,Switzerland,WCE,Europe
9e6ae4b4358384d9363412ab37401545,2026-05-03T10:00:02Z,Thunderstorm,maltempo sardegna,www.ilgiornale.it,it,0.2,"Linke rutscht zum „verfassungswidrigen“ Mindestlohn ab. Die Regierung: „1,2 Millionen Arbeitsplätze geschaffen, rund tausend pro Tag“. Der Rat lehnt das Gesetz der roten Toskana ab. Fazzolari nach Fair-Lohn-Dekret: „Rekordzahl neuer unbefristeter Verträge“","La sinistra scivola sul salario minimo ""incostituzionale"". Il governo: ""Creati 1,2 milioni di posti, circa mille al giorno""","La Consulta boccia la legge della rossa Toscana. Fazzolari dopo il decreto sullo stipendio giusto: ""Record di nuovi contratti a tempo indeterminato""","Left slides on 'unconstitutional' minimum wage. The government: ""1.2 million jobs created, around a thousand a day"". The Council rejects the law of red Tuscany. Fazzolari after the fair salary decree: ""Record number of new permanent contracts""","Sinistra labitur in 'imperfectum' minimum gerunt. Regimen: ""1.2 decies centena millia jobs creavit, circiter mille in die"". Concilium Tusciae rubrum legem respuit. Fazzolari post nundinas salarium decrevit: ""Record numerus contractuum novorum permanentium"";",https://www.ilgiornale.it/news/politica/sinistra-scivola-sul-salario-minimo-incostituzionale-governo-2659113.html,https://img.ilgcdn.com/sites/default/files/styles/social/public/foto/2025/02/26/1740547111-21582339-large.jpg?_=1740547111,,"Il governo ""disarma"" la sinistra sul lavoro. È un primo maggio nero, al netto di insulti e cabaret in stile Montanari, per Schlein, Landini e Fratoianni. L'esecutivo di centrodestra porta a casa il d… [+3830 chars]",,2026-05-11 04:41:31+00:00,wmo,Italy,MED,Europe
1366ba2d111a9beea348e416df188642,2026-05-10T14:15:35Z,Snow&Ice,gelo frutigen kental,www.ansa.it,it,0.3,"Schlechtes Wetter: Sturmwinde im mittleren Norden. Eine Strömung südwestlicher Strömungen über weite Teile des Territoriums sorgt für starke und stürmische Winde, insbesondere im inneren und zentral-nördlichen Apennin-Sektor. (HANDHABEN)",Maltempo: venti di burrasca al centro-nord,"Un flusso di correnti sud-occidentali su gran parte del territorio determinerà venti forti e di burrasca, specie sui settori interni ed appenninici centro-settentrionali. (ANSA)","Bad weather: gale force winds in the centre-north. A flow of south-westerly currents over much of the territory will determine strong and stormy winds, especially in the internal and central-northern Apennine sectors. (HANDLE)","Tempestates: gale force in the centre-north ventis. Fluminum meridionalium-occidentalium per multum territorii fluxus ventos fortes et procellosos determinabit, praesertim in regionibus internis et centrali-septentrinali Appennino. (CONTRACTO)",https://www.ansa.it/sito/notizie/cronaca/2026/05/10/maltempo-venti-di-burrasca-al-centro-nord_632cc880-14b3-413f-8388-7089a6ee79b7.html,https://www.ansa.it/webimages/img_1129x635/2026/5/10/a8ba7ecf9d85d8b5ee1356dacf432a76.jpg,,"Un flusso di correnti sud-occidentali
su gran parte del territorio determinerà venti forti e di
burrasca, specie sui settori interni ed appenninici
centro-settentrionali.
 Sulla base delle previs… [+766 chars]",,2026-05-12 08:07:20+00:00,wmo,Switzerland,WCE,Europe
d47472563b6a4c23cd9dd609963118b6,2026-05-07T16:22:00Z,Snow&Ice,gelo,tech.everyeye.it,it,0.9,"Das unglaubliche Opfer von Chinook, dem heldenhaften Anführer von Byrds Schlittenhunden. Er führte Männer und Schlitten über 1.300 Meilen zwischen Frost und Gletscherspalten und verschwand dann für immer im weißen Nichts, ohne mehr zu wissen. Chinooks Name blieb wie der eines Helden eingraviert. Er war der stärkste und vertrauenswürdigste Hund von Arthur T. Walden, dem Chef der Schlittenführer …","L'incredibile sacrificio di Chinook, l'eroico leader dei cani da slitta di Byrd","Guidò uomini e slitte per 1.300 miglia tra gelo e crepacci, poi sparì per sempre nel nulla bianco senza sapere più nulla.Il nome di Chinook è rimasto inciso come quello di un eroe. Era il cane più forte e fidato di Arthur T. Walden, capo dei conduttori di sli…","The incredible sacrifice of Chinook, the heroic leader of Byrd's sled dogs. He led men and sleds for 1,300 miles between frost and crevasses, then disappeared forever into white nothingness without knowing anything more. Chinook's name remained engraved like that of a hero. He was the strongest and most trusted dog of Arthur T. Walden, chief of the sleigh handlers…","Incredibile sacrificium Chinook, heroici ducis Canes familiaris Canes. Eduxit homines et tribulas ad mille trecenta miliaria inter pruinas et crebras, tunc in nihilum album semper disparuit, nihil amplius sciens. Nomen Chinook insculptum ut herois manebat. Vir fortissimus et fidissimus canis Arthuri T. Walden, dux nequitiae tracto...",https://tech.everyeye.it/notizie/incredibile-sacrificio-chinook-eroico-leader-cani-slitta-byrd-874935.html,https://images.everyeye.it/img-notizie/l-incredibile-sacrificio-chinook-eroico-leader-cani-slitta-byrd-v4-874935.jpg,,"Il nome di Chinook è rimasto inciso come quello di un eroe. Era il cane più forte e fidato di Arthur T. Walden, capo dei conduttori di slitte della spedizione Byrd al Polo Sud. Quando Walden tornò a … [+1529 chars]",,2026-05-12 21:46:34+00:00,wmo,Switzerland,WCE,Europe
dfee76315a40b5072bea912b0ccb23e8,2026-05-07T18:21:53Z,Snow&Ice,Liechtenstein gelido,www.ilsole24ore.com,it,0.3,"Hantavirus: Die Sterblichkeit hat sich in Argentinien im Vergleich zum Durchschnitt der letzten fünf Jahre verdoppelt. Argentinische Beamte und Experten versuchen herauszufinden, ob ihr Land hinter dem Hantavirus-Ausbruch steckt, der das niederländische Kreuzfahrtschiff Hondius im Ozean heimgesucht hat ...",Hantavirus: in Argentina mortalità raddoppiata rispetto alla media degli ultimi cinque anni,Funzionari ed esperti argentini stanno cercando affannosamente di capire se il loro Paese sia all’origine dell’epidemia di hantavirus che ha colpito la nave da crociera olandese Hondius nell’Oceano...,Hantavirus: mortality doubled in Argentina compared to the average of the last five years. Argentine officials and experts are scrambling to understand whether their country is behind the hantavirus outbreak that hit the Dutch cruise ship Hondius in the Ocean...,Hantavirus: mortalitas in Argentina duplicata cum mediocris proximi quinque anni comparatur. Magistratus Argentini et periti ruere ad intellegendum num patria sua sit post hantavirum tumultus qui nave Hondius in Oceano Batavicam feriunt...,https://www.ilsole24ore.com/art/hantavirus-argentina-mortalita-raddoppiata-rispetto-media-ultimi-cinque-anni-AIypq9vC,https://i2.res.24o.it/images2010/S24/Documenti/2026/05/08/Immagini/Ritagli/2026-05-07T121624Z_1642457886_RC2B4LAC7KRM_RTRMADP_5_CRUISESHIP-HANTAVIRUS-U71506474064lrR-1440x752@IlSole24Ore-Web.JPG?r=1170x507,,"Secondo gli esperti, parte di questa variabilità ha creato le condizioni che hanno permesso allhantavirus di proliferare.
I periodi di siccità spingono gli animali fuori dai loro habitat abituali al… [+728 chars]",,2026-05-13 21:49:43+00:00,wmo,Switzerland,WCE,Europe
c2049574b2be9d6ab7095a99afca5212,2026-05-11T22:01:00Z,Snow&Ice,Liechtenstein gelido,www.repubblica.it,it,0.3,"Wettervorhersage, Störung im Nordatlantik ab Donnerstag: deutlicher Temperaturrückgang und ausgedehnte Niederschläge. Ein Tag Pause vom schlechten Wetter, dann eine Woche mit neuen Regenfällen und Wind","Previsioni meteo, perturbazione nord-atlantica da giovedì: sensibile calo termico e piogge diffuse","Un giorno di tregua dal maltempo, poi settimana con nuove precipitazioni e vento","Weather forecast, North Atlantic disturbance from Thursday: significant drop in temperature and widespread rainfall. A day of respite from the bad weather, then a week with new rainfall and wind","Tempestas praenuntietur, commotio Atlantica Septentrionalis inde Iovis: significativa gutta in caliditate et pluviae late diffusa. Dies quietis a tempestatibus tempestatibus, deinde septimana cum novis pluviis et ventis",https://www.repubblica.it/cronaca/2026/05/12/news/previsioni_meteo_perturbazione_giovedi_calo_termico_piogge_diffuse-425338848/,https://www.repstatic.it/content/nazionale/img/2026/05/11/220836049-9114b6f5-fc39-4b92-914e-dccf8e200a62.jpg,,"Ci aspetta un'altra settimana senza l'Anticiclone delle Azzorre. Almeno fino al prossimo weekend, l'alta pressione rimarrà confinata in pieno Oceano Atlantico, ancorata all'omonimo arcipelago portogh… [+2938 chars]",,2026-05-14 12:10:38+00:00,wmo,Switzerland,WCE,Europe
d01bffe31af43c4129453fab722c7652,2026-05-12T22:01:00Z,Snow&Ice,"gelo, gioia",www.repubblica.it,it,0.3,"Wettervorhersage, schottische Störung ab Donnerstag mit Regen, Wind und sogar Schnee auf 1300 Metern. Ab Sonntag wird mit einer Besserung gerechnet","Previsioni meteo, da giovedì perturbazione scozzese con pioggia, vento e persino neve a 1300 metri",Da domenica atteso un miglioramento,"Weather forecast, Scottish disturbance from Thursday with rain, wind and even snow at 1300 metres. An improvement is expected from Sunday","Tempestas praenuntietur, commotio Scotica a Iovis cum pluvia, vento et etiam nive in 1300 metris. An melius expectatur a Dominica",https://www.repubblica.it/cronaca/2026/05/13/news/previsioni_meteo_giovedi_maltempo_neve_alpi-425341164/,https://www.repstatic.it/content/nazionale/img/2026/05/12/222309968-eeb3c2d1-ad92-49ba-b709-5844d55646bb.jpg,,"Anche questa settimana, almeno fino alla giornata di sabato, dovremo fare i conti con situazioni meteorologiche decisamente più tipiche del cuore dell'inverno che della primavera inoltrata.
Lorenzo … [+1941 chars]",,2026-05-14 12:10:38+00:00,wmo,Switzerland,WCE,Europe
4b8acbcc8aae52e3b02890a65bf83bff,2026-05-13T10:32:10Z,Thunderstorm,maltempo italia,www.ansa.it,it,0.7,"Morgen bringt eine neue Störung mehr Regen, Wind und Kälte. In Italien hält die Schlechtwetterwelle an. Ab morgen wird eine neue Störung im Nordatlantik so viel Regen, Wind und Kälte mit sich bringen, dass in den Alpen oberhalb von 1500 Metern sogar Schnee zu erwarten ist. Auf etwas Sonnenschein müssen wir bis Sonntag warten. (HANDHABEN)","Domani una nuova perturbazione porta ancora pioggia, vento e freddo","Continua l'ondata di maltempo sull'Italia. Da domani una nuova perturbazione nordatlantica porterà ancora pioggia, vento e freddo tanto che è attesa addirittura la neve sulle Alpi oltre i 1500 metri. Per un pò di sole bisogna attendere domenica. (ANSA)","Tomorrow a new disturbance brings more rain, wind and cold. The wave of bad weather continues in Italy. From tomorrow a new North Atlantic disturbance will bring more rain, wind and cold so much so that snow is even expected in the Alps above 1500 metres. We'll have to wait until Sunday for some sunshine. (HANDLE)","Cras nova perturbatio plus pluviae, venti et frigoris adfert. Fluctus tempestatum in Italia manet. A crastina turbatio Atlantica Septentrionalis nova plus pluviam, ventum et frigus tantum afferet ut nix etiam in Alpibus supra 1500 metra exspectatur. Nobis expectandum erit usque ad diem dominicum aliquot soles. (CONTRACTO)",https://www.ansa.it/sito/notizie/cronaca/2026/05/13/domani-una-nuova-perturbazione-porta-ancora-pioggia-vento-e-freddo_9e75bc50-4f18-460f-8584-1f7055225103.html,https://www.ansa.it/webimages/img_1129x635/2026/4/1/52a06b8f7f4e894d834888dbbbe4d9bf.jpg,,"Continua l'ondata di maltempo
sull'Italia. Da domani una nuova perturbazione nordatlantica
porterà ancora pioggia, vento e freddo tanto che è attesa
addirittura la neve sulle Alpi oltre i 1500 met… [+1606 chars]",,2026-05-14 12:10:38+00:00,wmo,Italy,MED,Europe
a75f7aa60015b7916246b26f3fe7db18,2026-05-13T11:50:32Z,Thunderstorm,maltempo campania,www.ansa.it,it,0.7,"Schlechtes Wetter, gelbe Wetterwarnung in Kampanien für Schauer und Gewitter. Der Katastrophenschutz der Region Kampanien hat unter Berücksichtigung der Einschätzungen des Funktionszentrums heute von 13.00 bis 21.00 Uhr eine gelbe Wetterwarnung für lokale Schauer und Gewitter von regelmäßig mäßiger Intensität herausgegeben. (HANDHABEN)","Maltempo, allerta meteo gialla in Campania per rovesci e temporali","La Protezione Civile della Regione Campania, in considerazione delle valutazioni del Centro Funzionale, ha emanato un'allerta meteo di colore Giallo valido dalle 13 alle 21 di oggi per locali rovesci e temporali, puntualmente di moderata intensità. (ANSA)","Bad weather, yellow weather alert in Campania for showers and thunderstorms. The Civil Protection of the Campania Region, in consideration of the assessments of the Functional Center, has issued a Yellow weather alert valid from 1pm to 9pm today for local showers and thunderstorms, regularly of moderate intensity. (HANDLE)","Tempestatibus flavis in Campania imbribus ac tonitribus intenti. Munitio civilis regionis Campaniae, pro censibus functionis Centri, tempestatibus Flavis intenti validum edixit ab hora 1 post meridiem usque ad 9pm hodie pro imbres et procellis localibus, regulariter mediocri intensione. (CONTRACTO)",https://www.ansa.it/campania/notizie/2026/05/13/maltempo-allerta-meteo-gialla-in-campania-per-rovesci-e-temporali_bc622b42-4bc1-4d99-a718-26aae3d6c70e.html,https://www.ansa.it/webimages/img_1129x635/2019/11/6/8d8be26c435fccaeeea7fb2991e2ac11.jpg,,"La Protezione Civile della Regione
Campania, in considerazione delle valutazioni del Centro
Funzionale, ha emanato un'allerta meteo di colore Giallo valido
dalle 13 alle 21 di oggi per locali rove… [+724 chars]",,2026-05-14 12:10:38+00:00,wmo,Italy,MED,Europe
8185726e1ac2370b8ac3c76fc81fa0a1,2026-05-04T22:01:00Z,Thunderstorm,maltempo puglia,www.repubblica.it,it,0.3,"Wettervorhersage, anhaltender und örtlich reichlicher Regen im mittleren Norden, zunehmende Hitze im Süden. Eine heftige Störung atlantischen Ursprungs dringt ausgehend von Südfrankreich und dem westlichen Mittelmeer in unser Land ein","Previsioni meteo, piogge persistenti e localmente abbondanti al Centro-Nord, caldo in aumento al Sud",Una vigorosa perturbazione di origine atlantica sta facendo il proprio ingresso sul nostro Paese a partire dal sud della Francia e dal Mediterraneo occidentale,"Weather forecast, persistent and locally abundant rain in the Centre-North, increasing heat in the South. A vigorous disturbance of Atlantic origin is making its entry into our country starting from the south of France and the western Mediterranean","Tempestas praenuntiet, assidua et localis pluviae in Centre-Septentrionali abundans, calor in australi crescens. Vehemens perturbatio originis Atlanticae suum ingressum in patriam facit, incipiens a Gallia australi et ab occidentali Mediterraneo",https://www.repubblica.it/cronaca/2026/05/05/news/previsioni_meteo_piogge_persistenti_e_localmente_abbondanti_al_centro-nord_caldo_in_aumento_al_sud-425323666/,https://www.repstatic.it/content/nazionale/img/2026/05/04/221425311-d26a2941-92cd-4351-bb4b-b683021458d2.jpg,,"L'inizio di questo mese di maggio ci ha illusi un po' tutti, regalandoci giornate dominate dal sole, temperature dal sapore pre-estivo e condizioni meteorologiche estremamente piacevoli. Ora, però, l… [+2918 chars]",,2026-05-15 08:20:23+00:00,wmo,Italy,MED,Europe
5bb20bad5122958b2e5ad1cdf4f08ee4,2026-05-13T12:47:01Z,Snow&Ice,gelido Oberes Baselbiet,travel.thewom.it,it,0.3,"Sturmwarnung in Genua: Alternativen zu geschlossenen Seepromenaden. Wenn das Meer von Genua ungestüm wird und die Wellen die Szenerie erobern, ändert sich das Tempo der Stadt. Der Zugang zum Meer ist verboten, kurze Spaziergänge, der Wind, der Sie dazu drängt, nach warmen Unterständen und geschützteren Ausblicken zu suchen. Es ist die perfekte Zeit, einen Sturm zu verwandeln ...",Allerta mareggiata a Genova: le alternative ai lungomare chiusi,"Quando il mare di Genova si fa impetuoso e le onde conquistano la scena, la città cambia ritmo. Lungomare off limits, passeggiate ridotte, quel vento che ti spinge a cercare rifugi caldi e scorci più riparati. È il momento perfetto per trasformare una mareggi…","Storm warning in Genoa: alternatives to closed seafronts. When the sea of ​​Genoa becomes impetuous and the waves conquer the scene, the city changes pace. Seafront off limits, short walks, that wind that pushes you to look for warm shelters and more sheltered views. It's the perfect time to transform a storm…","Stor- cavit Genuam: Alternis clausis maritimis. Cum mare Ianuense fit impetuosum et fluctus interveniunt, civitas gressum mutat. Seafront off limites, breves ambulationes, ventus ille impellit te ad quaerendum casas calidas et magis tutas opiniones. Tempus perfectum est ut tempestas…",https://travel.thewom.it/meteo/allerta-mareggiata-a-genova.html,https://travel.thewom.it/content/uploads/2026/05/mareggiata-a-genova-la-scusa-perfetta-per-un-viaggio-lento.jpg,,"Quando il mare di Genova si fa impetuoso e le onde conquistano la scena, la città cambia ritmo. Lungomare off limits, passeggiate ridotte, quel vento che ti spinge a cercare rifugi caldi e scorci più… [+5857 chars]",,2026-05-15 08:20:23+00:00,wmo,Switzerland,WCE,Europe
6e088ff53263bc515e01699165a6a86c,2026-05-13T22:01:00Z,Thunderstorm,grandine trentino alto adige,www.repubblica.it,it,0.3,"Wettervorhersage, weitere Stürme, Hagel und Schnee in den Alpen. Der Sommer kommt nach dem 20. Erneute schwere Unwetterwelle mit starkem Wind","Previsioni meteo, ancora temporali, grandine e neve sulle Alpi. Dopo il 20 arriva l’estate",Ulteriore severa ondata di maltempo con vento forte,"Weather forecast, more storms, hail and snow in the Alps. Summer arrives after the 20th. Further severe wave of bad weather with strong winds","Tempestas praenuntietur, magis procellae, grandines et nives in Alpibus sunt. Aestas post 20. advenit. Praeterea gravis unda tempestatibus validis ventis",https://www.repubblica.it/cronaca/2026/05/14/news/previsioni_meteo_maltempo_pioggia_grandine-425343581/,https://www.repstatic.it/content/nazionale/img/2026/05/13/221632829-08f01a01-25a6-4184-b41a-4558c4ca89b4.jpg,,"Dieci giorni consecutivi di pioggia, temporali, venti forti e persino neve a 1500 metri di quota. Lorenzo Tedici, meteorologo responsabile media de iLMeteo.it, conferma che l'Italia si prepara ad aff… [+2369 chars]",,2026-05-15 08:20:23+00:00,wmo,Italy,MED,Europe
f29bbca1c55cf94a0004d9a25a41e4b3,2026-05-11T11:57:21Z,Snow&Ice,neve glarona nord mitte,travel.thewom.it,it,0.3,"Regenfälle Mitte Mai: die perfekten Tage für ein beispielloses Neapel. Unruhige Woche in Kampanien: Reiseideen zwischen Städten, Thermen und Meer
Der Beitrag Regen Mitte Mai: Die perfekten Tage für ein beispielloses Neapel erschien zuerst auf The Wom Travel.",Piogge di metà maggio: i giorni perfetti per una Napoli inedita,"Settimana irrequieta in Campania: idee di viaggio tra città, terme e mare
The post Piogge di metà maggio: i giorni perfetti per una Napoli inedita appeared first on The Wom Travel.","Mid-May rains: the perfect days for an unprecedented Naples. Restless week in Campania: travel ideas between cities, spas and sea
The post Rains in mid-May: the perfect days for an unprecedented Naples appeared first on The Wom Travel.","Medium Maius pluit: perfectum diem Neapolim inauditum. Hebdomada inquieta in Campania: ideae peregrinationis inter urbes, spas et mare
Post imbres medio Maio: dies perfecti inauditum Neapolim primum in The Wom Travel apparuerunt.",https://travel.thewom.it/meteo/piogge-di-meta-maggio.html,https://travel.thewom.it/content/uploads/2026/05/piogge-di-meta-maggio-i-giorni-perfetti-per-una-napoli-inedita.jpg,,"Quando il cielo sopra Napoli e la Campania alterna nuvole, piogge leggere e rapide schiarite, non è il momento di rimandare i viaggi, ma di ripensarli. 
Le giornate di metà maggio, un po' capriccios… [+7847 chars]",,2026-05-16 11:30:39+00:00,wmo,Switzerland,WCE,Europe
4666ceaa6c37f4b393d87ffd638f5220,2026-05-02T13:25:21Z,Precipitation,pioggia italia,www.dissapore.com,it,0.3,"„Eine Pizza und ein Getränk“ kosten vor allem in Palermo und Neapel immer mehr. Den Daten einer aktuellen Umfrage zufolge sind die Preise für die einfachste Mahlzeit außer Haus nicht nur gestiegen, sondern der Abstand hat sich auch erheblich vergrößert.
Der Artikel „Eine Pizza und ein Getränk“ kostet immer mehr, vor allem in Palermo und Neapel stammt von Dissapor…","“Una pizza e una bibita” costano sempre di più, soprattutto a Palermo e Napoli","Secondo i dati di una recenti indagine, i prezzi per il pasto fuori più semplice non sono solo aumentati, ma hanno grandemente allargato la forbice.
L'articolo “Una pizza e una bibita” costano sempre di più, soprattutto a Palermo e Napoli proviene da Dissapor…","“A pizza and a drink” cost more and more, especially in Palermo and Naples. According to data from a recent survey, prices for the simplest meal out have not only increased, but have greatly widened the gap.
The article “A pizza and a drink” costs more and more, especially in Palermo and Naples comes from Dissapor…","""Pizza et potus"" magis ac magis constant, praesertim Panormi et Neapolitani. Secundum notitias recentis percontationum, pretia simplicissimae refectionis non solum auctae sunt, sed lacunam multum laxaverunt.
Articulus ""Pizza et potus"" magis ac magis constat, praesertim Panormi et Neapolis a Dissapor.",https://www.dissapore.com/notizie/una-pizza-e-una-bibita-costano-sempre-di-piu-soprattutto-a-palermo-e-napoli/,https://images.dissapore.com/wp-content/uploads/2026/04/pizza-bibita-scaled-e1777547110375.jpg?width=1280&height=720&quality=75,,"Una pizza e una bibita sono da sempre stati, nellimmaginario fuori casa degli italiani, un elemento imprescindibile, quasi un servizio sociale alla stregua del caffè al bar. Unoccasione di incontro e… [+3715 chars]",,2026-05-20 04:42:36+00:00,wmo,Italy,MED,Europe
dad09577000076aa10dd81ea8a9a149f,2026-05-05T09:02:26Z,Precipitation,pioggia veneto,travel.thewom.it,it,0.7,"Kälte und Stürme in Venetien: Wo kann man am Wochenende der Sonne entfliehen? Regen in Venetien: die perfekte Gelegenheit für ein anderes Wochenende
Der Beitrag Kälte und Stürme in Venetien: Wo man am Wochenende in die Sonne fliehen kann, erschien zuerst auf The Wom Travel.",Freddo e temporali in Veneto: dove fuggire al sole nel weekend,"Pioggia in Veneto: l’occasione perfetta per un weekend diverso
The post Freddo e temporali in Veneto: dove fuggire al sole nel weekend appeared first on The Wom Travel.","Cold and storms in Veneto: where to escape to the sun at the weekend. Rain in Veneto: the perfect opportunity for a different weekend
The post Cold and storms in Veneto: where to escape to the sun at the weekend appeared first on The Wom Travel.","Frigora et procellae in Veneto: ubi fugiendum ad solem in volutpat vestibulum. Pluviis in Veneto: occasionem perfectam diversi volutpat
Post Frigidum et procellae in Veneto: ubi effugere ad solem in volutpat vestibulum ante in Wom Travel apparuit.",https://travel.thewom.it/meteo/freddo-e-temporali-in-veneto.html,https://travel.thewom.it/content/uploads/2026/05/freddo-e-temporali-in-veneto-dove-fuggire-al-sole-nel-weekend.jpg,,"Preferisci ascoltare il riassunto audio?
Quando il cielo del Veneto si fa grigio e i temporali dominano la scena per un paio di giorni, non è detto che il weekend sia rovinato. Anzi, può diventare i… [+4617 chars]",,2026-05-21 21:54:27+00:00,wmo,Italy,MED,Europe
600b08fe5e08ab5ddeee84ccb5068410,2026-05-12T07:45:33Z,Thunderstorm,grandine veneto,www.ansa.it,it,0.7,"Bad weather hits Veneto, 90 interventions by firefighters especially in Verona. Aufgrund des schlechten Wetters, das die Region mit starkem Regen, Hagel und Windböen heimsucht, wurden über 90 Einsätze der Feuerwehr in Venetien durchgeführt. (HANDHABEN)","Il maltempo si abbatte sul Veneto, 90 interventi dei vigili del fuoco specie a Verona","Sono stati oltre 90 gli interventi effettuati dai Vigili del fuoco in Veneto a causa del maltempo che sta interessando la regione con forti piogge, grandine e raffiche di vento. (ANSA)","Bad weather hits Veneto, 90 interventions by firefighters especially in Verona. Over 90 interventions were carried out by the firefighters in Veneto due to the bad weather that is affecting the region with heavy rain, hail and gusts of wind. (HANDLE)","Tempestas tempestatibus Venetos ferit, 90 interventus ab hominibus pugnatoribus praesertim Veronae pervenit. Plus 90 interventus ab pugnatoribus in Veneto factae sunt propter tempestatum tempestatem quae regionem cum gravibus pluviis, grandinis et procellis ventorum afficit. (CONTRACTO)",https://www.ansa.it/sito/notizie/cronaca/2026/05/12/il-maltempo-si-abbatte-sul-veneto-90-interventi-dei-vigili-del-fuoco-specie_728aac9b-2c43-4109-a325-1e20a9f438ec.html,https://www.ansa.it/webimages/img_1129x635/2023/5/16/6102ebc4eb65af030f3d5ca9c2e644cd.jpg,,"Sono stati oltre 90 gli interventi
effettuati dai Vigili del fuoco in Veneto a causa del maltempo
che sta interessando la regione con forti piogge, grandine e
raffiche di vento. Particolarmente co… [+1146 chars]",,2026-05-21 21:54:27+00:00,wmo,Italy,MED,Europe
e3d26d8605872c196d0b89356dad78d0,2026-05-12T09:10:43Z,Thunderstorm,grandine veneto,travel.thewom.it,it,0.7,"Kommen Sie heute nach Venetien: Plan B für Reisen ohne nass zu werden. Wenn Venetien unter Wasser steht, ist es Zeit, den Kurs zu ändern
Der Beitrag Hail in Veneto today: Plan B für Reisen ohne nass zu werden erschien zuerst auf The Wom Travel.",Grandine in Veneto oggi: il piano B per viaggiare senza bagnarsi,"Quando il Veneto è sotto l’acqua, è il momento di cambiare rotta con stile
The post Grandine in Veneto oggi: il piano B per viaggiare senza bagnarsi appeared first on The Wom Travel.","Hail in Veneto today: plan B for traveling without getting wet. When Veneto is under water, it's time to change course in style
The post Hail in Veneto today: plan B for traveling without getting wet appeared first on The Wom Travel.","Ave in Veneto hodie: consilium B iter sine madefacto. Cum Veneto sub aqua est, tempus est styli mutandi cursum
Post Ave in Veneto hodie: consilium B iter sine udo questus primum apparuit in Wom Travel.",https://travel.thewom.it/meteo/grandine-in-veneto.html,https://travel.thewom.it/content/uploads/2026/05/grandine-in-veneto-oggi-il-piano-b-per-viaggiare-senza-bagnarsi.jpg,,"Quando Verona, Vicenza, Treviso, Venezia e Padova fanno i conti con pioggia intensa, grandine e strade allagate, la voglia di partire non deve fermarsi: basta solo cambiare prospettiva. 
Il maltempo… [+4804 chars]",,2026-05-21 21:54:27+00:00,wmo,Italy,MED,Europe
e0d603621f336cbd6e712f4b2c6d8dec,2026-05-21T10:00:00Z,Drought,siccità Somalia,www.internazionale.it,it,0.7,"In Somalia droht eine Hungersnot. Dürre Laut dem IPC-Bericht, einer Klassifizierung der Ernährungssicherheit, sind in einigen Gebieten die unzureichenden Niederschläge in Kombination mit der Kürzung der US-Hilfe… Lesen",Rischio carestia in Somalia,"Siccità Secondo il rapporto Ipc, una classificazione della sicurezza alimentare, in alcune zone l’insufficienza delle precipitazioni, sommata al taglio degli aiuti statunitensi… Leggi","Risk of famine in Somalia. Drought According to the IPC report, a classification of food security, in some areas the insufficient rainfall, combined with the cut in US aid… Read","Periculum famis in Somalia. Siccitas Secundum famam IPC, classificatio securitatis cibi, in nonnullis locis pluviae insufficientes, cum incisis in subsidiis US ... Read",https://www.internazionale.it/magazine/2026/05/21/rischio-carestia-in-somalia,https://media.internazionale.it/images/2026/05/20/349467-sd.jpg,,"Siccità Secondo il rapporto Ipc, una classificazione della sicurezza alimentare, in alcune zone linsufficienza delle precipitazioni, sommata al taglio degli aiuti statunitensi e agli effetti della gu… [+2605 chars]",,2026-05-22 12:37:22+00:00,edo,Somalia,NEAF,Africa
